Fecha,Nombre del establecimiento,groups,Dirección,Ciudad,Código postal,content,rating,Tipografía,Territorio
2020-07-09 19:34:28.525,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Agradecer desde aquí, la atención prestada por la Dra. Irene Zolfaroli, Ginecóloga. Una gran profesional y una gran persona! Trato excelente!

(Translated by Google)
Thank from here for the attention given by Dr. Irene Zolfaroli, Gynecologist. A great professional and a great person! Excellent deal!",5,Hospital,T4
2020-02-17 08:28:02.177,Hospital Quirónsalud Tenerife,"Canarias, Hospi","Calle Poeta Rodríguez Herrera, 1",Santa Cruz De Tenerife,38006,,1,Hospital,T9
2020-06-28 15:34:36.187,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,,5,Hospital,T4
2020-06-23 13:05:03.297,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Atendieron a mi bebe de forma amable y eficiente, sin duda la mejor clínica de Valencia

(Translated by Google)
They treated my baby in a friendly and efficient way, without a doubt the best clinic in Valencia",5,Hospital,T4
2020-10-19 12:56:17.901,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,"(Translated by Google) They don't even know how to give a good receipt. Hallucinate 😡

(Original)
Ni siquiera saben dar bien un justificante. Alucino 😡",1,Otros,T10
2020-07-20 17:36:25.200,Hospital Quirónsalud San José,"Madrid Privados, Hospi","C. de Cartagena, 111",Madrid,28002,"Doy una estrella por la atención de la doctora Rodriguez Merchante que ha sido fantástica, pero por lo demás es un desastre. Una desorganización absoluta, tienes que llevar tu las muestras a laboratorio, donde te tratan como a un perro y 20 días después nadie sabe nada de los resultados. Las dos veces que he ido, la consulta llena de gente, con el aire acondicionado apagado y las ventanas cerradas en pleno verano. En fin, un despropósito

(Translated by Google)
I give a star for the attention of Dr. Rodriguez Merchante who has been fantastic, but otherwise it is a disaster. An absolute disorganization, you have to take your samples to the laboratory, where they treat you like a dog and 20 days later nobody knows anything about the results. The two times I've been there, the office is full of people, with the air conditioning turned off and the windows closed in the middle of summer. Anyway, a nonsense",1,Hospital,T1
2020-09-24 07:06:05.190,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,"(Translated by Google) The telephone attention is regrettable, as in all the Quirón centers in La Coruña.

(Original)
La atención telefónica es lamentable, como en todos los centros Quirón de La Coruña.",1,Otros,T10
2020-09-16 11:14:36.843,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,,5,Otros,T10
2020-09-09 14:42:14.459,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,"(Translated by Google) I went with my 6-year-old son, an hour and a half there, for a check-up, we saw the doctor for 2 min, the rest of the staff except for the most unpleasant reception girl, zero empathy with a child ... I am clear that I'm not coming back

(Original)
Fui con mi hijo de 6 años, una hora y media allí, para una revisión, al médico lo vimos 2 min, el resto del personal salvo la chica de recepción de lo más desagradable, cero empatía con un niño... Tengo claro que yo no vuelvo.",1,Otros,T10
2020-06-16 07:01:00.437,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,,5,Otros,T10
2020-03-12 21:28:36.179,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,,5,Otros,T10
2020-01-28 13:26:13.065,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,"(Translated by Google) Good attention from the moment you enter until you leave.
Everyone who works at the center is very correct🌟🌟👨‍⚕️👩‍⚕️👩‍🔬👩‍💻
Wifi📵

(Original)
Buena atención desde que entras hasta que sales.🌟🌟
Todos los que trabajan en el centro son muy correctos🌟🌟👨‍⚕️👩‍⚕️👩‍🔬👩‍💻
Wifi📵",4,Otros,T10
2020-01-16 12:10:17.053,Instituto Oftalmológico Quirónsalud A Coruña,"Galicia, Otros","Paseo Marítimo, 1",A Coruña,15001,,5,Otros,T10
2020-06-21 19:42:11.096,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"(Translated by Google) The doctor feels unprofessional! Irresponsible!

(Original)
医生感觉不专业！不负责任！",1,Hospital,T4
2020-06-19 09:37:03.876,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,,1,Hospital,T4
2020-06-01 10:50:14.058,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Listas de espera y colas demasiado largas.

(Translated by Google)
Waiting lists and queues too long.",2,Hospital,T4
2020-07-16 09:37:45.595,Quirónsalud Alicante,"Levante, Hospi","Calle Cruz De Piedra, 4",Alicante (Alacant),3015,,1,Hospital,T4
2020-03-04 09:55:42.824,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"un poco de colapso en urgencias, pero te atienden bien, hay que entender la epoca en la que estamos. me gusta mucho la app en la que puedes ver las pruebas

(Translated by Google)
A little collapse in the emergency room, but they serve you well, you have to understand the time we are in. I really like the app where you can see the tests",5,Hospital,T4
2020-03-03 20:42:51.584,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,,5,Hospital,T4
2020-03-01 14:15:45.789,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"48 h sin cambiar sabanas, ni camison ni limpiar habitación. El colchon tiene literalmente un hoyo, que ha estado a punto de terminar con la salud de la paciente Derivada por SSoc plan de choque, necesiraria dos reseñas, una perfecta para el personal del centro desde cirujano al celador y otra para las pesimas instalaciones sin ningun mantenimiento y una gran falta de limpieza.

(Translated by Google)
48 h without changing sheets, nightgowns or cleaning room. The mattress literally has a hole, which has been about to end the health of the patient Derived by SSoc shock plan, would need two reviews, one perfect for center staff from surgeon to guard and another for heavy facilities without any Maintenance and a great lack of cleanliness.",2,Hospital,T4
2020-03-01 13:41:44.916,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Acudimos a la clínica derivados por el plan de choque de la seguridad social, la puntuación baja es derivada de la falta de mantenimiento de las instalaciones, colchones hundidos, falta de ropa de cama y suma y sigue.

Por destacar lo Positivo el trato del personal es bastante bueno

(Translated by Google)
We went to the clinic derived from the social security shock plan, the low score is derived from the lack of maintenance of the facilities, sunken mattresses, lack of bedding and addition and continues.

To highlight the Positive staff treatment is quite good",2,Hospital,T4
2020-02-27 19:26:10.181,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"En Urgencias han tardado la vida y más en atenderme, ya me puedo estar muriendo que nada...
Si lo sé voy a un hospital público porque no tienen ningún tipo de diferencia 🤦🏼‍♀️😡

(Translated by Google)
In the ER they have taken life and more to attend me, I can already be dying that nothing ...
If I know I go to a public hospital because they have no difference de️😡",1,Hospital,T4
2020-03-09 23:43:38.307,Hospital Ruber Internacional,"Madrid Privados, Hospi","C. de La Masó, 38",Madrid,28034,,5,Hospital,TRI
2020-02-19 14:06:29.904,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Pésima atención en consulta de cardiología, después de esperar 2,5 horas tuve que irme sin haber sido atendido. No es una situación temporal, los largos tiempos de espera se han repetido en mis últimas visitas.
Pésima gestión.

(Translated by Google)
Terrible attention in cardiology consultation, after waiting 2.5 hours I had to leave without being treated. It is not a temporary situation, the long waiting times have been repeated in my last visits.
Bad management.",1,Hospital,T4
2020-02-19 12:58:00.068,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Las consultas externas un verdadero desastre.

(Translated by Google)
External consultations a real disaster.",1,Hospital,T4
2020-02-18 19:28:58.833,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Hoy cambio me reseña. Hace poco fui a urgencias con mi mujer, estuvimos esperando más de una hora sin haber nadie, no es broma, no había nadie. Hoy llevo una hora para traumatologia. Como ya bien dije, cuando termine de hacer mis cosas con esta gente, no me van a ver más el pelo. No puede ser que critiquen nuestra sanidad pública, y resulta que la privada da pena. Wellcome 9 de octubre, me han hablado mejor de ti, y fuiste muy profesionales con el nacimiento de mi hijo. En quiron no me ven más, aunque me tenga que ir a 10 km de mi casa. Ale

(Translated by Google)
Today I change review. Recently I went to the emergency room with my wife, we were waiting for more than an hour without anyone, no kidding, there was no one. Today I have an hour for traumatology. As I said, when I finish doing my things with these people, they won't see my hair anymore. It cannot be that they criticize our public health, and it turns out that the private one is sad. Wellcome October 9, they have told me better about you, and you were very professional with the birth of my son. In Quiron they don't see me anymore, although I have to go 10 km from my house. Ale",1,Hospital,T4
2020-02-27 19:37:39.438,Hospital Ruber Internacional,"Madrid Privados, Hospi","C. de La Masó, 38",Madrid,28034,,5,Hospital,TRI
2020-08-09 21:58:37.790,Hospital Quirónsalud Málaga,"Andalucía, Hospi","Av. Imperio Argentina, 1",Málaga,29004,,5,Hospital,T3
2020-02-14 00:59:14.379,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,,5,Hospital,T4
2020-06-30 17:05:10.240,Quirónsalud Alicante,"Levante, Hospi","Calle Cruz De Piedra, 4",Alicante (Alacant),3015,"Lamentablemente tengo que poner una estrella para expresar mi indignación por el trato tan poco profesional recibido por el dermatólogo que me atendió ayer dia 29 de junio a las 18y45horas..me gustaría poder contactar con algún responsable del centro para dar parte de lo sucedido dados sus escasos conocimientos y como trata a sus pacientes Constantin Luca Schneller .

(Translated by Google)
Unfortunately I have to put a star to express my outrage at the unprofessional treatment received by the dermatologist who treated me yesterday, June 29 at 6:45 p.m. ... I would like to be able to contact a person in charge of the center to report what happened given their little knowledge and how Constantin Luca Schneller treats his patients.",1,Hospital,T4
2020-02-08 22:57:42.706,Hospital Ruber Internacional,"Madrid Privados, Hospi","C. de La Masó, 38",Madrid,28034,"(Translated by Google) In both consultations and operations, the treatment received has been excellent. The facilities are quite updated, maybe the room in which we were located had no reforms, because it looked a bit old. But we had a fairly large terrace. The important thing is that everything went better than good and the doctors treated us marvelously.
Thank you

(Original)
Tanto en consultas como en operaciones, el trato recibido ha sido excelente. Las instalaciones están bastante actualizadas, quizá la habitación en la que nos ubicaron no tenía reformas, porque se veía un poco antigua. Pero teníamos una terraza bastante grande. Lo importante es que todo salió mejor que bien y los médicos nos trataron de forma maravillosa.
Gracias",5,Hospital,TRI
2020-02-10 10:47:28.671,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Nefasto. Falta de organización y pésima atención al paciente. Tanto los teleoperadores como los propios doctores se limitan a decir a todo ""okey"" sin nisiquiera parar a escuchar de lo que les estás hablando, y así te van pasando de un departamento a otro. Algo así como Vodafone . Ya me entendeis...

(Translated by Google)
Disastrous. Lack of organization and bad patient care. Both the telemarketers and the doctors themselves are limited to saying everything ""ok"" without even stopping to listen to what you are talking about, and so they go from one department to another. Something like Vodafone. You understand me ...",1,Hospital,T4
2020-09-19 08:53:38.147,Hospital Quirónsalud Málaga,"Andalucía, Hospi","Av. Imperio Argentina, 1",Málaga,29004,"No hay forma de que alguien coja el teléfono ni de que solucionen una incidencia por correo electrónico

(Translated by Google)
There is no way for someone to pick up the phone or resolve an issue by email",1,Hospital,T3
2020-01-07 13:16:34.911,Hospital Universitario Quirónsalud Madrid,"Madrid Privados, Hospi","C. Diego de Velázquez, 1",Pozuelo De Alarcón,28223,"Servicio muy bueno y rápido

(Translated by Google)
Very good and fast service",5,Hospital,T1
2020-02-04 21:16:31.688,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,,4,Hospital,T4
2020-01-27 22:32:28.769,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Lo mejor, q me lleve el boli de la entrada. Con cuerdita y todo.

(Translated by Google)
The best thing, bring me the entrance pen. With string and everything.",5,Hospital,T4
2020-08-02 18:12:10.790,Hospital Quirónsalud Málaga,"Andalucía, Hospi","Av. Imperio Argentina, 1",Málaga,29004,"Mi madre ha estado ingresada durante dos días por una emergencia,en su habitación no había jabón para lavarse las manos, o gel en la ducha,tampoco había gel desinfectante! Cuándo mi padre reclamó le dijeron que no había. Supongo que los trabajadores no tienen culpa de eso pero menuda vergüenza de hospital.

(Translated by Google)
My mother has been hospitalized for two days for an emergency, in her room there was no soap to wash her hands, or gel in the shower, nor was there any disinfectant gel! When my father complained, they told him there were none. I guess the workers are not to blame for that but what a hospital shame.",1,Hospital,T3
2020-01-21 18:23:34.825,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Creo que esperar por la atención en consultas es algo que les deja muy mal parados. Siempre he llegado antes de la cita y Siempre!!!! Hay Tres!!! Personas antes. No falla!!!!!

(Translated by Google)
I think that waiting for attention in consultations is something that leaves them very badly unemployed. I have always arrived before the appointment and Always !!!! There are three!!! People before. It does not fail !!!!!",1,Hospital,T4
2020-06-17 07:44:36.131,Quirónsalud Alicante,"Levante, Hospi","Calle Cruz De Piedra, 4",Alicante (Alacant),3015,"Muy mal. Tuve una cita telefónica que duró ni 5 minutos en la que el médico no me ayudó en nada. Pague inmediatamente y pedí la factura me dijeron que me la iban a mandar enseguida y nunca lo hicieron, llamé al telefono un montón de veces y nadie lo coge. El quiron de Murcia tiene un servicio estupendo estoy encantada però el de Alicante es pésimo.

(Translated by Google)
Very bad. I had a phone appointment that lasted even 5 minutes in which the doctor did not help me at all. Pay immediately and ask for the bill, they told me they were going to send it to me right away and they never did, I called the phone a lot of times and nobody takes it. The chiron of Murcia has a great service I am delighted but the one from Alicante is lousy.",1,Hospital,T4
2020-01-17 09:31:01.383,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,,5,Hospital,T4
2020-05-19 16:11:32.194,Quirónsalud Alicante,"Levante, Hospi","Calle Cruz De Piedra, 4",Alicante (Alacant),3015,"que esperara casi una hora para entrar a la consulta es lo de menos. El problema es cuando no me terminan de dar un diagnóstico porque falta información, cuando a los días llevo la información me quieren cobrar otra consulta, después de pagar 90€ por una consulta de 15 minutos, aunque quedaron en confirmarme si era no una consulta nueva, y llevo esperando desde enero. Evidentemente no vuelvo.

(Translated by Google)
that he waited almost an hour to enter the office is the least of it. The problem is when they do not finish giving me a diagnosis because information is missing, when I take the information every day they want to charge me another consultation, after paying € 90 for a 15-minute consultation, although they agreed to confirm whether it was not a new consultation , and I've been waiting since January. Obviously I'm not coming back.",2,Hospital,T4
2020-01-15 11:45:42.831,Hospital Quirónsalud Valencia,"Levante, Hospi","Avinguda De Blasco Ibáñez, 14",València,46010,"Me operaron de sinusitis allí, pasé una noche, todo el personal desde admisión, a cirujanos y enferm@s me trataron estupendamente. Muchas gracias!!

(Translated by Google)
I had sinusitis there, I spent one night, all the staff since admission, surgeons and sick people treated me great. Thank you!!",5,Hospital,T4
2020-10-20 06:42:12.847,Centro Médico Quirónsalud Toledo,"Castilla-La Mancha, Centros","Bajada De Castilla-La Mancha, 3",Toledo,45003,"Muy buen trato y personal escelente

(Translated by Google)
Very good treatment and excellent staff",5,Centro médico,T6
2020-09-21 17:17:34.805,Centro Médico Quirónsalud Toledo,"Castilla-La Mancha, Centros","Bajada De Castilla-La Mancha, 3",Toledo,45003,"Buen trato!!

(Translated by Google)
Good deal!!",5,Centro médico,T6
2020-09-07 12:28:39.208,Hospital Quirónsalud Málaga,"Andalucía, Hospi","Av. Imperio Argentina, 1",Málaga,29004,"No cogen el telefono, te dicen que dejes tu telefono y te llamarán pero nunca te llaman, muy mala atención al publico.

(Translated by Google)
They don't pick up the phone, they tell you to leave your phone and they will call you but they never call you, very bad attention to the public.",1,Hospital,T3
2020-03-12 09:34:29.516,Quirónsalud Alicante,"Levante, Hospi","Calle Cruz De Piedra, 4",Alicante (Alacant),3015,"Pongo una estrella por que cuándo vas a horas puntas del colegio, la gente del cole aparca en el centro y hay poco espacio de parking para el cole y los enfermos. Por lo tanto a ti te toca aparcar en la calle. Además, el único espacio de aparcamiento reservado para minusvalía está solo señalado en el suelo y la gente aparca como si nada.
Por el personal y el profesional pondría un 10, pero por el aparcamiento se te quita las ganas de ir. Deberían poner un segurata o algo así que controle el parking

(Translated by Google)
I put a star because when you go to rush hours of school, the school people park in the center and there is little parking space for school and the sick. Therefore it is your turn to park on the street. Also, the only disabled parking space is only marked on the ground and people park as if nothing.
For the staff and the professional I would put a 10, but for the parking it makes you want to go. They should put a security or something like that to control the parking",1,Hospital,T4
2020-01-09 19:25:50.617,Hospital Quirónsalud Tenerife,"Canarias, Hospi","Calle Poeta Rodríguez Herrera, 1",Santa Cruz De Tenerife,38006,"(Translated by Google) The name of the Hospital you saw a lot, it has nothing particular, something different, but nothing more. It is my thought.

(Original)
El nombre del Hospital viste mucho,no tiene nada de particular,alguna cosa diferente,pero nada más.Es mi pensamiento.",2,Hospital,T9
2020-12-28 17:53:42.811,Centro Médico Teknon,"Cataluña, Hospi","Calle Vilana, 12",Barcelona,8022,"Una vergüenza!  Tenía cita a las 9:30 de la mañana y tuve que esperar 2:30 para hacerme la Resonancia Magnética. Como es posible?? Pero lo peor ya no es la espera, la chica que me atendió esta mañana  28/12/2020 en la ventanilla 7 sector C. me atendió con una actitud muy desagradable en el momento que le pregunté porque se demoraban tanto, si mi cita era a las 9:30 . Se nota que en ese momento no estaba a gusto con su trabajo y creo que por mucho que a alguien no le guste su trabajo o tenga un mal día, deberían cambiar su actitud y al menos ser más amable ya que para un paciente estar sin comer, esperar horas y horas y encima que te atiendan con mala cara, pues hace sea peor aún. Ojalá le llamen la atención para que mejoren eso, por lo demás genial. Los enfermeros un 10!

(Translated by Google)
A shame! I had an appointment at 9:30 in the morning and I had to wait 2:30 to have the MRI. How is it possible?? But the worst thing is no longer the wait, the girl who attended me this morning 12/28/2020 at window 7, sector C. She attended me with a very unpleasant attitude at the time I asked her why they were taking so long, if my appointment was at 9:30 . It shows that at that time he was not comfortable with his work and I think that no matter how much someone does not like his work or has a bad day, they should change their attitude and at least be more friendly since for a patient to be without eating , wait hours and hours and above that they treat you with a bad face, because it makes it even worse. Hopefully they call your attention to improve that, otherwise great. The nurses a 10!",1,Hospital,T2
2020-08-13 11:58:17.582,Centro de Rehabilitación Quirónsalud Pontevedra,"Galicia, Otros","Rúa San Pedro Alcántara, 5",Pontevedra,36003,"(Translated by Google) Very bad, I had ACL surgery and personally very bad, the physio was practically not with me only the first day to do the exercises and then not even see if you do them well or badly, supposedly he had half an hour with me, of which he was 5 min to double the leg, then he would send me out and manage, very unhappy with Angela who was my physio.

(Original)
Muy mal, me operaron del LCA y personalmente muy mal, la fisio practicamente no estaba conmigo solo el primer díapara hacer los ejercicios y luego ni ver si los haces bien o mal, supuestamente tenía media hora conmigo de la cual estaba 5 min para doblar la pierna, despues me mandaba para afuera y apañatelas, muy descontento con Ángela que era mi fisio.",1,Otros,T10
2020-12-15 10:03:32.558,Hospital Quirónsalud Huelva,"Andalucía, Hospi","Calle Punta Umbría, 8",Huelva,21002,"Pésimo, primera vez que intento contactar con ellos, tras 2 horas y tres llamadas colgadas, a la cuarta, que ya va uno un poco harto, me dicen que me vuelven a pasar con la especialidad y que a ver si tengo ""suerte"" y me lo cogen, he desistido directamente, menos mal que es algo muscular, si te estás muriendo, lo mismo te mueres en tu casa... hablan de lo público, pero de poco sirve tener un seguro privado con hospitales como este...

(Translated by Google)
Terrible, the first time I try to contact them, after 2 hours and three calls on the hook, on the fourth, one is already a little fed up, they tell me that they will happen to me again with the specialty and to see if I am ""lucky"" and They take it from me, I gave up directly, thank goodness it is something muscular, if you are dying, the same you die at home ... they talk about the public, but it is of little use to have private insurance with hospitals like this ...",1,Hospital,T3
2020-11-17 21:29:23.461,Hospital de Día Quirónsalud Donostia,"País Vasco y Navarra, Centros","Calle De Alkolea, 7",Donostia- San Sebastián,20012,,1,Centro médico,T5
2020-10-02 11:55:17.403,Hospital de Día Quirónsalud Donostia,"País Vasco y Navarra, Centros","Calle De Alkolea, 7",Donostia- San Sebastián,20012,"Parquing carísimo. Más de 4 € por 1 h y 1/2. Al entrar te da la máquina un tiket. No uses ese.Te sale gratis si al salir de la consulta coges el tiket en la máquina de entrada del vehículo, retiras el coche y metes  tu segundo tiket.

(Translated by Google)
Very expensive parking. More than € 4 for 1 hour and 1/2. When you enter the machine gives you a ticket. Do not use that one, it is free if when you leave the consultation you take the ticket at the vehicle entrance machine, remove the car and put your second ticket.",1,Centro médico,T5
